2020-05-19 23:35:43,859 - server - DEBUG - [23:35:43.859389] {'start_x': 305.0, 'start_y': 365.0, 'end_x': 282.0, 'end_y': 375.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,875 - server - DEBUG - [23:35:43.875286] {'start_x': 282.0, 'start_y': 375.0, 'end_x': 245.0, 'end_y': 390.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,891 - server - DEBUG - [23:35:43.891540] {'start_x': 245.0, 'start_y': 390.0, 'end_x': 225.0, 'end_y': 395.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,908 - server - DEBUG - [23:35:43.908686] {'start_x': 225.0, 'start_y': 395.0, 'end_x': 210.0, 'end_y': 398.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,927 - server - DEBUG - [23:35:43.927058] {'start_x': 210.0, 'start_y': 398.0, 'end_x': 199.0, 'end_y': 399.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,942 - server - DEBUG - [23:35:43.942555] {'start_x': 199.0, 'start_y': 399.0, 'end_x': 192.0, 'end_y': 401.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,959 - server - DEBUG - [23:35:43.958993] {'start_x': 192.0, 'start_y': 401.0, 'end_x': 189.0, 'end_y': 401.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,975 - server - DEBUG - [23:35:43.975890] {'start_x': 189.0, 'start_y': 401.0, 'end_x': 189.0, 'end_y': 402.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:43,992 - server - DEBUG - [23:35:43.991979] {'start_x': 189.0, 'start_y': 402.0, 'end_x': 194.0, 'end_y': 403.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,009 - server - DEBUG - [23:35:44.009208] {'start_x': 194.0, 'start_y': 403.0, 'end_x': 212.0, 'end_y': 403.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,025 - server - DEBUG - [23:35:44.025270] {'start_x': 212.0, 'start_y': 403.0, 'end_x': 240.0, 'end_y': 403.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,041 - server - DEBUG - [23:35:44.041156] {'start_x': 240.0, 'start_y': 403.0, 'end_x': 292.0, 'end_y': 406.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,059 - server - DEBUG - [23:35:44.059101] {'start_x': 292.0, 'start_y': 406.0, 'end_x': 315.0, 'end_y': 409.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,075 - server - DEBUG - [23:35:44.075445] {'start_x': 315.0, 'start_y': 409.0, 'end_x': 342.0, 'end_y': 413.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,092 - server - DEBUG - [23:35:44.092437] {'start_x': 342.0, 'start_y': 413.0, 'end_x': 363.0, 'end_y': 417.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,108 - server - DEBUG - [23:35:44.108738] {'start_x': 363.0, 'start_y': 417.0, 'end_x': 376.0, 'end_y': 419.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,125 - server - DEBUG - [23:35:44.125339] {'start_x': 376.0, 'start_y': 419.0, 'end_x': 390.0, 'end_y': 421.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,143 - server - DEBUG - [23:35:44.143528] {'start_x': 390.0, 'start_y': 421.0, 'end_x': 406.0, 'end_y': 422.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,158 - server - DEBUG - [23:35:44.158325] {'start_x': 406.0, 'start_y': 422.0, 'end_x': 415.0, 'end_y': 422.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,175 - server - DEBUG - [23:35:44.175298] {'start_x': 415.0, 'start_y': 422.0, 'end_x': 431.0, 'end_y': 421.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,192 - server - DEBUG - [23:35:44.192564] {'start_x': 431.0, 'start_y': 421.0, 'end_x': 446.0, 'end_y': 416.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,208 - server - DEBUG - [23:35:44.208669] {'start_x': 446.0, 'start_y': 416.0, 'end_x': 457.0, 'end_y': 411.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,217 - server - DEBUG - [23:35:44.217811] check to 127.0.0.1:55364 confirmed
2020-05-19 23:35:44,225 - server - DEBUG - [23:35:44.225213] {'start_x': 457.0, 'start_y': 411.0, 'end_x': 470.0, 'end_y': 405.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,241 - server - DEBUG - [23:35:44.241680] {'start_x': 470.0, 'start_y': 405.0, 'end_x': 477.0, 'end_y': 401.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,258 - server - DEBUG - [23:35:44.258054] {'start_x': 477.0, 'start_y': 401.0, 'end_x': 484.0, 'end_y': 397.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,276 - server - DEBUG - [23:35:44.276503] {'start_x': 484.0, 'start_y': 397.0, 'end_x': 485.0, 'end_y': 395.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,291 - server - DEBUG - [23:35:44.291595] {'start_x': 485.0, 'start_y': 395.0, 'end_x': 476.0, 'end_y': 392.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,308 - server - DEBUG - [23:35:44.308263] {'start_x': 476.0, 'start_y': 392.0, 'end_x': 451.0, 'end_y': 386.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,324 - server - DEBUG - [23:35:44.324881] {'start_x': 451.0, 'start_y': 386.0, 'end_x': 395.0, 'end_y': 372.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,342 - server - DEBUG - [23:35:44.341997] {'start_x': 395.0, 'start_y': 372.0, 'end_x': 331.0, 'end_y': 352.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,359 - server - DEBUG - [23:35:44.359456] {'start_x': 331.0, 'start_y': 352.0, 'end_x': 266.0, 'end_y': 326.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
